Date,Open,High,Low,Close
10/05/2012,5827.78,5885.57,5827.61,5871.02
10/08/2012,5871.02,5871.02,5818.76,5841.74
10/09/2012,5841.74,5856.42,5795.18,5810.25
10/10/2012,5810.25,5810.52,5776.71,5776.71
10/11/2012,5776.71,5846.3,5766.69,5829.75
10/12/2012,5829.75,5829.75,5793.32,5793.32
10/15/2012,5793.32,5827.87,5786.03,5805.61
10/16/2012,5805.61,5878.09,5805.61,5870.54
10/17/2012,5870.54,5915.59,5868.68,5910.91
10/18/2012,5910.91,5928.27,5896.49,5917.05
10/19/2012,5917.05,5919.73,5892.23,5896.15
10/22/2012,5896.15,5911.03,5869.88,5882.91
10/23/2012,5882.91,5893.43,5788.96,5797.91
10/24/2012,5797.91,5823.24,5776.64,5804.78
10/25/2012,5804.78,5840.57,5802.22,5805.05
10/26/2012,5805.05,5817.94,5753.31,5806.71
10/29/2012,5806.71,5812.67,5763.51,5795.1
10/30/2012,5795.1,5852.17,5794.92,5849.9
10/31/2012,5849.9,5866.67,5782.7,5782.7
11/01/2012,5782.7,5866.76,5777.96,5861.92
11/02/2012,5861.92,5890.11,5844.3,5868.55
11/05/2012,5868.55,5868.55,5825.55,5839.06
11/06/2012,5839.06,5885.16,5839.06,5884.9
11/07/2012,5884.9,5921.78,5789.43,5791.63
11/08/2012,5791.63,5824.36,5770.7,5776.05
11/09/2012,5776.05,5786.43,5715.23,5769.68
11/12/2012,5769.68,5795.25,5762.01,5767.27
11/13/2012,5767.27,5786.25,5710.99,5786.25
11/14/2012,5786.25,5786.25,5719.61,5722.01
11/15/2012,5722.01,5722.01,5674.26,5677.75
11/16/2012,5677.75,5682.68,5605.59,5605.59
11/19/2012,5605.59,5739.74,5605.59,5737.66
11/20/2012,5737.66,5751.82,5706.7,5748.1
11/21/2012,5748.1,5760.12,5727.86,5752.03
11/22/2012,5752.03,5796.47,5752.03,5791.03
11/23/2012,5791.03,5830.53,5781.43,5819.14
11/26/2012,5819.14,5819.14,5773.86,5786.72
11/27/2012,5786.72,5823.18,5786.72,5799.71
11/28/2012,5799.71,5808.34,5755.23,5803.28
11/29/2012,5803.28,5883.98,5803.28,5870.3
11/30/2012,5870.3,5904.39,5860.27,5866.82
12/03/2012,5866.82,5902,5859.56,5871.24
12/04/2012,5871.24,5885.36,5852.88,5869.04
12/05/2012,5869.04,5902.66,5869.04,5892.08
12/06/2012,5892.08,5923.91,5889.65,5901.42
12/07/2012,5901.42,5923.11,5889.92,5914.4
12/10/2012,5914.4,5923.97,5891.33,5921.63
12/11/2012,5921.63,5937.93,5908.32,5924.97
12/12/2012,5924.97,5948.5,5915.91,5945.85
12/13/2012,5945.85,5947.85,5918.57,5929.61
12/14/2012,5929.61,5944.5,5915.34,5921.76
12/17/2012,5921.76,5923.92,5881.01,5912.15
12/18/2012,5912.15,5946.41,5911.1,5935.9
12/19/2012,5935.9,5977.82,5935.9,5961.59
12/20/2012,5961.59,5970.87,5950.07,5958.34
12/21/2012,5958.34,5958.34,5894.1,5939.99
12/24/2012,5939.99,5957.69,5937.1,5954.18
12/27/2012,5954.18,5997.04,5942.44,5954.3
12/28/2012,5954.3,5975.97,5915.32,5925.37
12/31/2012,5925.37,5925.43,5873.43,5897.81
01/02/2013,5897.81,6044.57,5897.81,6027.37
01/03/2013,6027.37,6051.3,6016.8,6047.34
01/04/2013,6047.34,6089.84,6038.02,6089.84
01/07/2013,6089.84,6091.5,6060.75,6064.58
01/08/2013,6064.58,6088.18,6053.63,6053.63
01/09/2013,6053.63,6112.27,6053.63,6098.65
01/10/2013,6098.65,6118.3,6090.61,6101.51
01/11/2013,6101.51,6121.58,6095.07,6121.58
01/14/2013,6121.58,6134.17,6104.9,6107.86
01/15/2013,6107.86,6117.31,6086.21,6117.31
01/16/2013,6117.31,6117.33,6076.12,6103.98
01/17/2013,6103.98,6135.89,6087.49,6132.36
01/18/2013,6132.36,6172.49,6131.93,6154.41
01/21/2013,6154.41,6182.23,6154.41,6180.98
01/22/2013,6180.98,6188.58,6149.18,6179.17
01/23/2013,6179.17,6200.49,6178.47,6197.64
01/24/2013,6197.64,6271.4,6186.48,6264.91
01/25/2013,6264.91,6284.45,6247.33,6284.45
01/28/2013,6284.45,6311.26,6277.04,6294.41
01/29/2013,6294.41,6346.37,6285.77,6339.19
01/30/2013,6339.19,6354.46,6316.29,6323.11
01/31/2013,6323.11,6451.01,6142.02,6276.88
02/01/2013,6276.88,6353.95,6275.5,6347.24
02/04/2013,6347.24,6347.26,6236.66,6246.84
02/05/2013,6246.84,6296.47,6244.07,6282.76
02/06/2013,6282.76,6321.45,6265.55,6295.34
02/07/2013,6295.34,6313,6216.72,6228.42
02/08/2013,6228.42,6278.07,6228.42,6263.93
02/11/2013,6263.93,6294.81,6252.31,6277.06
02/12/2013,6277.06,6338.38,6259.82,6338.38
02/13/2013,6338.38,6384.7,6311.59,6359.11
02/14/2013,6359.11,6364.72,6302,6327.36
02/15/2013,6327.36,6352.2,6309.78,6328.26
02/18/2013,6328.26,6330.17,6306.83,6318.19
02/19/2013,6318.19,6385.14,6304.4,6379.07
02/20/2013,6379.07,6412.44,6368.2,6395.37
02/21/2013,6395.37,6395.37,6277.96,6291.54
02/22/2013,6291.54,6347.25,6291.49,6335.7
02/25/2013,6335.7,6390.09,6323.98,6355.37
02/26/2013,6355.37,6355.37,6258.62,6270.44
02/27/2013,6270.44,6335.9,6269.26,6325.88
02/28/2013,6325.88,6372,6325.88,6360.81
03/01/2013,6360.81,6391.67,6308.56,6378.6
03/04/2013,6378.6,6379.29,6333.17,6345.63
03/05/2013,6345.63,6437.34,6344.78,6431.95
03/06/2013,6431.95,6460.96,6418.72,6427.64
03/07/2013,6427.64,6459.68,6427.31,6439.16
03/08/2013,6439.16,6489.54,6439.16,6483.58
03/11/2013,6483.58,6505.3,6473.56,6503.63
03/12/2013,6503.63,6533.99,6491.75,6510.62
03/13/2013,6510.62,6510.62,6437.61,6481.5
03/14/2013,6481.5,6532.57,6478.54,6529.41
03/15/2013,6529.41,6533.78,6470.1,6489.65
03/18/2013,6489.65,6489.65,6386.17,6457.92
03/19/2013,6457.92,6474.57,6414.45,6441.32
03/20/2013,6441.32,6475.61,6421.29,6432.7
03/21/2013,6432.7,6435.59,6364,6388.55
03/22/2013,6388.55,6426.45,6374.51,6392.76
03/25/2013,6392.76,6458.53,6366.62,6378.38
03/26/2013,6378.38,6404.52,6369.58,6399.37
03/27/2013,6399.37,6420.9,6344.19,6387.56
03/28/2013,6387.56,6447.86,6381.99,6411.74
04/02/2013,6411.74,6501.78,6408.84,6490.66
04/03/2013,6490.66,6491.84,6416.67,6420.28
04/04/2013,6420.28,6426.37,6341.43,6344.12
04/05/2013,6344.12,6346.82,6214.36,6249.78
04/08/2013,6249.78,6289.59,6249.78,6276.94
04/09/2013,6276.94,6326.54,6276.94,6313.21
04/10/2013,6313.21,6405.2,6313.2,6387.37
04/11/2013,6387.37,6423.56,6377.54,6416.14
04/12/2013,6416.14,6416.14,6368.2,6384.39
04/15/2013,6384.39,6384.42,6300.12,6343.6
04/16/2013,6343.6,6343.6,6297.53,6304.58
04/17/2013,6304.58,6334.44,6225.16,6244.21
04/18/2013,6244.21,6277.79,6225.86,6243.67
04/19/2013,6243.67,6288.7,6243.67,6286.59
04/22/2013,6286.59,6341.98,6258.98,6280.62
04/23/2013,6280.62,6406.14,6278.48,6406.12
04/24/2013,6406.12,6438.93,6396.19,6431.76
04/25/2013,6431.76,6467.11,6411.94,6442.59
04/26/2013,6442.59,6442.59,6399.37,6426.42
04/29/2013,6426.42,6458.02,6419.27,6458.02
04/30/2013,6458.02,6483.08,6412.69,6430.12
05/01/2013,6430.12,6475.87,6429.8,6451.29
05/02/2013,6451.29,6470.34,6409.81,6460.71
05/03/2013,6460.71,6541.69,6451.5,6521.46
05/07/2013,6521.46,6563.9,6521.43,6557.3
05/08/2013,6557.3,6587.39,6547,6583.48
05/09/2013,6583.48,6597.26,6571.73,6592.74
05/10/2013,6592.74,6637.84,6591.58,6624.98
05/13/2013,6624.98,6633.26,6602.82,6631.76
05/14/2013,6631.76,6686.06,6618.36,6686.06
05/15/2013,6686.06,6701.68,6669.04,6693.55
05/16/2013,6693.55,6714.48,6677.15,6687.8
05/17/2013,6687.8,6726.9,6669.93,6723.06
05/20/2013,6723.06,6755.63,6709.14,6755.63
05/21/2013,6755.63,6803.87,6744.2,6803.87
05/22/2013,6803.87,6875.62,6781.45,6840.27
05/23/2013,6840.27,6840.27,6658.77,6696.79
05/24/2013,6696.79,6720.08,6640.08,6654.34
05/28/2013,6654.34,6790.7,6654.34,6762.01
05/29/2013,6762.01,6762.01,6620.82,6627.17
05/30/2013,6627.17,6656.99,6611.03,6656.99
05/31/2013,6656.99,6657.07,6577.75,6583.09
06/03/2013,6583.09,6583.09,6514.08,6525.12
06/04/2013,6525.12,6577,6525.12,6558.58
06/05/2013,6558.58,6558.58,6419.31,6419.31
06/06/2013,6419.31,6435.39,6336.11,6336.11
06/07/2013,6336.11,6421.37,6313.6,6411.99
06/10/2013,6411.99,6421.24,6379.62,6400.45
06/11/2013,6400.45,6401.18,6280.08,6340.08
06/12/2013,6340.08,6364.26,6295.92,6299.45
06/13/2013,6299.45,6310.95,6205.71,6304.63
06/14/2013,6304.63,6343.51,6290.62,6308.26
06/17/2013,6308.26,6370.75,6308.26,6330.49
06/18/2013,6330.49,6397.33,6311.35,6374.21
06/19/2013,6374.21,6383.61,6327.01,6348.82
06/20/2013,6348.82,6348.82,6144.98,6159.51
06/21/2013,6159.51,6244.17,6116.17,6116.17
06/24/2013,6116.17,6136.11,6023.44,6029.1
06/25/2013,6029.1,6114.61,6029.1,6101.91
06/26/2013,6101.91,6177.92,6089.21,6165.48
06/27/2013,6165.48,6271.8,6165.45,6243.4
06/28/2013,6243.4,6268.84,6207.72,6215.47
07/01/2013,6215.47,6317.02,6215.44,6307.78
07/02/2013,6307.78,6314.13,6266.5,6303.94
07/03/2013,6303.94,6303.94,6185.21,6229.87
07/04/2013,6229.87,6431.41,6229.87,6421.67
07/05/2013,6421.67,6498.59,6364.38,6375.52
07/08/2013,6375.52,6476.09,6375.52,6450.07
07/09/2013,6450.07,6530.86,6450.07,6513.08
07/10/2013,6513.08,6535.91,6472.41,6504.96
07/11/2013,6504.96,6585.74,6504.96,6543.41
07/12/2013,6543.41,6583.9,6540.24,6544.94
07/15/2013,6544.94,6605.9,6544.94,6586.11
07/16/2013,6586.11,6606.42,6556.35,6556.35
07/17/2013,6556.35,6595.62,6517.38,6571.93
07/18/2013,6571.93,6657.38,6555.82,6634.36
07/19/2013,6634.36,6635.22,6592.1,6630.67
07/22/2013,6630.67,6645.01,6608.17,6623.17
07/23/2013,6623.17,6657.66,6597.44,6597.44
07/24/2013,6597.44,6662.19,6581.61,6620.43
07/25/2013,6620.43,6625.35,6540.42,6587.95
07/26/2013,6587.95,6629.89,6535.18,6554.79
07/29/2013,6554.79,6606.36,6544.14,6560.25
07/30/2013,6560.25,6600.72,6560.25,6570.95
07/31/2013,6570.95,6659.35,6556.65,6621.06
08/01/2013,6621.06,6681.98,6607.27,6681.98
08/02/2013,6681.98,6696.63,6623.85,6647.87
08/05/2013,6647.87,6684.95,6590.1,6619.58
08/06/2013,6619.58,6630.14,6562.32,6604.21
08/07/2013,6604.21,6624.99,6511.21,6511.21
08/08/2013,6511.21,6558.59,6507.24,6529.68
08/09/2013,6529.68,6601.21,6529.48,6583.39
08/12/2013,6583.39,6598.39,6547,6574.34
08/13/2013,6574.34,6620.43,6568.44,6611.94
08/14/2013,6611.94,6627.96,6582.58,6587.43
08/15/2013,6587.43,6587.88,6460.12,6483.34
08/16/2013,6483.34,6502.27,6461.3,6499.99
08/19/2013,6499.99,6506.59,6457.73,6465.73
08/20/2013,6465.73,6465.73,6398.63,6453.46
08/21/2013,6453.46,6453.55,6386.72,6390.84
08/22/2013,6390.84,6468.88,6390.62,6446.87
08/23/2013,6446.87,6516.71,6422.35,6492.1
08/27/2013,6492.1,6494.2,6424,6440.97
08/28/2013,6440.97,6440.97,6393.65,6430.06
08/29/2013,6430.06,6500.51,6429.95,6483.05
08/30/2013,6483.05,6502.19,6409.6,6412.93
09/02/2013,6412.93,6532.3,6412.93,6506.19
09/03/2013,6506.19,6523.16,6456.95,6468.41
09/04/2013,6468.41,6486.4,6423.51,6474.74
09/05/2013,6474.74,6543.22,6461.68,6532.44
09/06/2013,6532.44,6568.18,6492.49,6547.33
09/09/2013,6547.33,6555.86,6508.76,6530.74
09/10/2013,6530.74,6599.51,6530.74,6583.99
09/11/2013,6583.99,6589.85,6559.72,6588.43
09/12/2013,6588.43,6606.12,6558.61,6588.98
09/13/2013,6588.98,6588.98,6561.78,6583.8
09/16/2013,6583.8,6652.66,6583.8,6622.86
09/17/2013,6622.86,6623.04,6570.17,6570.17
09/18/2013,6570.17,6587.58,6532.5,6558.82
09/19/2013,6558.82,6659.12,6558.82,6625.39
09/20/2013,6625.39,6629.93,6594.17,6596.43
09/23/2013,6596.43,6601.53,6542.67,6557.37
09/24/2013,6557.37,6585.4,6549.92,6571.46
09/25/2013,6571.46,6587.97,6526.42,6551.53
09/26/2013,6551.53,6580.94,6535.78,6565.59
09/27/2013,6565.59,6568.94,6487.3,6512.66
09/30/2013,6512.66,6512.66,6438.72,6462.22
10/01/2013,6462.22,6466.3,6424.37,6460.01
10/02/2013,6460.01,6460.01,6386.18,6437.5
10/03/2013,6437.5,6472.43,6436.21,6449.04
10/04/2013,6449.04,6473.58,6428.96,6453.88
10/07/2013,6453.88,6453.88,6391.47,6437.28
10/08/2013,6437.28,6437.73,6364.97,6365.83
10/09/2013,6365.83,6372.63,6316.91,6337.91
10/10/2013,6337.91,6446.22,6337.91,6430.49
10/11/2013,6430.49,6489.16,6430.47,6487.19
10/14/2013,6487.19,6507.8,6464.44,6507.65
10/15/2013,6507.65,6569.28,6507.65,6549.11
10/16/2013,6549.11,6584.39,6504.27,6571.59
10/17/2013,6571.59,6576.16,6529.16,6576.16
10/18/2013,6576.16,6622.7,6576.16,6622.58
10/21/2013,6622.58,6654.2,6617.81,6654.2
10/22/2013,6654.2,6719.27,6653.7,6695.66
10/23/2013,6695.66,6695.92,6655.2,6674.48
10/24/2013,6674.48,6719.25,6674.16,6713.18
10/25/2013,6713.18,6729.74,6700.37,6721.34
10/28/2013,6721.34,6739.66,6704.15,6725.82
10/29/2013,6725.82,6777.16,6718.85,6774.73
10/30/2013,6774.73,6819.86,6763.66,6777.7
10/31/2013,6777.7,6778.27,6719.51,6731.43
11/01/2013,6731.43,6760.87,6715.3,6734.74
11/04/2013,6734.74,6780.11,6734.56,6763.62
11/05/2013,6763.62,6773.86,6708.52,6746.84
11/06/2013,6746.84,6768.16,6735.64,6741.69
11/07/2013,6741.69,6779.18,6679.99,6697.22
11/08/2013,6697.22,6713.9,6643.86,6708.42
11/11/2013,6708.42,6744.77,6702.01,6728.37
11/12/2013,6728.37,6728.37,6693.26,6726.79
11/13/2013,6726.79,6726.81,6613.98,6630
11/14/2013,6630,6696.16,6630,6666.13
11/15/2013,6666.13,6703.12,6665.45,6693.44
11/18/2013,6693.44,6732.1,6671.63,6723.46
11/19/2013,6723.46,6723.46,6677.85,6698.01
11/20/2013,6698.01,6711.42,6661.7,6681.08
11/21/2013,6681.08,6697.69,6643.47,6681.33
11/22/2013,6681.33,6711.03,6661.04,6674.3
11/25/2013,6674.3,6709.08,6674.3,6694.62
11/26/2013,6694.62,6696.95,6636.22,6636.22
11/27/2013,6636.22,6664.14,6635.71,6649.47
11/28/2013,6649.47,6679.51,6642.57,6654.47
11/29/2013,6654.47,6681.57,6648.53,6650.57
12/02/2013,6650.57,6657.41,6595.2,6595.33
12/03/2013,6595.33,6595.48,6531.34,6532.43
12/04/2013,6532.43,6544.7,6479.73,6509.97
12/05/2013,6509.97,6518.88,6487.15,6498.33
12/06/2013,6498.33,6555.73,6496.33,6551.99
12/09/2013,6551.99,6568.44,6534.74,6559.48
12/10/2013,6559.48,6571.91,6519,6523.31
12/11/2013,6523.31,6555.57,6507.72,6507.72
12/12/2013,6507.72,6507.72,6435.99,6445.25
12/13/2013,6445.25,6462.76,6433.51,6439.96
12/16/2013,6439.96,6531.16,6422.23,6522.2
12/17/2013,6522.2,6522.2,6482.59,6486.19
12/18/2013,6486.19,6524.46,6486.19,6492.08
12/19/2013,6492.08,6584.7,6492.08,6584.7
12/20/2013,6584.7,6616.8,6576.79,6606.58
12/23/2013,6606.58,6678.61,6606.2,6678.61
12/24/2013,6678.61,6712.1,6672.22,6694.17
12/27/2013,6694.17,6754.11,6694.17,6750.87
12/30/2013,6750.87,6768.44,6718.16,6731.27
12/31/2013,6731.27,6756.98,6731.25,6749.09
01/02/2014,6749.09,6759.37,6707.48,6717.91
01/03/2014,6717.91,6747.33,6699.27,6730.67
01/06/2014,6730.67,6751.98,6714.64,6730.73
01/07/2014,6730.73,6768.89,6718.07,6755.45
01/08/2014,6755.45,6755.53,6713.39,6721.78
01/09/2014,6721.78,6746.41,6679.31,6691.34
01/10/2014,6691.34,6769.94,6691.34,6739.94
01/13/2014,6739.94,6765.6,6730.97,6757.15
01/14/2014,6757.15,6772.63,6694.08,6766.86
01/15/2014,6766.86,6825.2,6766.86,6819.86
01/16/2014,6819.86,6831.74,6811.16,6815.42
01/17/2014,6815.42,6840.5,6800,6829.3
01/20/2014,6829.3,6837.53,6810.62,6836.73
01/21/2014,6836.73,6867.42,6822.31,6834.26
01/22/2014,6834.26,6864.87,6821.8,6826.33
01/23/2014,6826.33,6837.21,6760.63,6773.28
01/24/2014,6773.28,6784.42,6654.86,6663.74
01/27/2014,6663.74,6665.39,6539.33,6550.66
01/28/2014,6550.66,6590.66,6550.65,6572.33
01/29/2014,6572.33,6645.23,6482.74,6544.28
01/30/2014,6544.28,6573.92,6503.25,6538.45
01/31/2014,6538.45,6548.46,6421.26,6510.44
02/03/2014,6510.44,6538.3,6459.95,6465.66
02/04/2014,6465.66,6478.16,6416.72,6449.27
02/05/2014,6449.27,6483.73,6423.79,6457.89
02/06/2014,6457.89,6566.01,6457.89,6558.28
02/07/2014,6558.28,6596.28,6540.81,6571.68
02/10/2014,6571.68,6597,6565.3,6591.55
02/11/2014,6591.55,6672.66,6591.55,6672.66
02/12/2014,6672.66,6708.17,6669.06,6675.03
02/13/2014,6675.03,6675.24,6608.09,6659.42
02/14/2014,6659.42,6672.21,6646.47,6663.62
02/17/2014,6663.62,6745.63,6661.47,6736
02/18/2014,6736,6802.89,6716.64,6796.43
02/19/2014,6796.43,6810.48,6759.86,6796.71
02/20/2014,6796.71,6812.99,6732.03,6812.99
02/21/2014,6812.99,6859.91,6812.99,6838.06
02/24/2014,6838.06,6865.86,6797.83,6865.86
02/25/2014,6862.73,6866.35,6790.93,6830.5
02/26/2014,6830.5,6834.09,6785.28,6799.15
02/27/2014,6799.15,6819.24,6733.54,6810.27
02/28/2014,6810.27,6833.82,6785.54,6809.7
03/03/2014,6809.7,6809.7,6671.89,6708.35
03/04/2014,6708.35,6827.22,6708.35,6823.77
03/05/2014,6823.77,6824.16,6771.5,6775.42
03/06/2014,6775.42,6806.62,6770.95,6788.49
03/07/2014,6788.49,6800.66,6706.38,6712.67
03/10/2014,6712.67,6757,6671.62,6689.45
03/11/2014,6689.45,6718.3,6660.59,6685.52
03/12/2014,6685.52,6685.52,6598.36,6620.9
03/13/2014,6620.9,6631.38,6552.46,6553.78
03/14/2014,6553.78,6553.78,6500.37,6527.89
03/17/2014,6527.89,6592.37,6527.87,6568.35
03/18/2014,6568.35,6628.2,6534.86,6605.28
03/19/2014,6605.28,6609.46,6566.85,6573.13
03/20/2014,6573.13,6573.13,6492.62,6542.44
03/21/2014,6542.44,6572.09,6537.89,6557.17
03/24/2014,6557.17,6568.96,6506.42,6520.39
03/25/2014,6520.39,6604.89,6520.39,6604.89
03/26/2014,6604.89,6643.58,6601.78,6605.3
03/27/2014,6605.3,6605.3,6561.39,6588.32
03/28/2014,6588.32,6631.48,6585.73,6615.58
03/31/2014,6615.58,6658.4,6583.09,6598.37
04/01/2014,6598.37,6660.27,6598.37,6652.61
04/02/2014,6652.61,6672.73,6639.63,6659.04
04/03/2014,6659.04,6680.78,6638.52,6649.14
04/04/2014,6649.14,6706.34,6649.14,6695.55
04/07/2014,6695.55,6695.55,6614.73,6622.84
04/08/2014,6622.84,6625.19,6549.75,6590.69
04/09/2014,6590.69,6654.05,6590.41,6635.61
04/10/2014,6635.61,6688.28,6620.39,6641.97
04/11/2014,6641.97,6641.97,6538.75,6561.7
04/14/2014,6561.7,6583.76,6507.08,6583.76
04/15/2014,6583.76,6594.24,6534.2,6541.61
04/16/2014,6541.61,6596.99,6541.61,6584.17
04/17/2014,6584.17,6627.25,6559.35,6625.25
04/22/2014,6625.25,6706.19,6625.25,6681.76
04/23/2014,6681.76,6694.82,6661.42,6674.74
04/24/2014,6674.74,6724.58,6667.65,6703
04/25/2014,6703,6704.37,6657.3,6685.69
04/28/2014,6685.69,6720.33,6682.9,6700.16
04/29/2014,6700.16,6769.91,6700.1,6769.91
04/30/2014,6769.91,6794.88,6748.76,6780.03
05/01/2014,6780.03,6811.64,6773.69,6808.87
05/02/2014,6808.87,6838.17,6798.61,6822.42
05/06/2014,6822.42,6828.62,6785.32,6798.56
05/07/2014,6798.56,6799.34,6766.84,6796.44
05/08/2014,6796.44,6840.37,6796.44,6839.25
05/09/2014,6839.25,6839.42,6805.39,6814.57
05/12/2014,6814.57,6851.75,6814.57,6851.75
05/13/2014,6851.75,6877.39,6845.95,6873.08
05/14/2014,6873.08,6880.07,6854.02,6878.49
05/15/2014,6878.49,6894.88,6821.66,6840.89
05/16/2014,6840.89,6855.94,6813.5,6855.81
05/19/2014,6855.81,6862.2,6804.31,6844.55
05/20/2014,6844.55,6848.36,6792.51,6802
05/21/2014,6802,6821.04,6782.8,6821.04
05/22/2014,6821.04,6846.57,6810.19,6820.56
05/23/2014,6820.56,6825.53,6793.47,6815.75
05/27/2014,6815.75,6857.1,6815.37,6844.94
05/28/2014,6844.94,6855.83,6833.61,6851.22
05/29/2014,6851.22,6882.14,6848.06,6871.29
05/30/2014,6871.29,6874.33,6831.99,6844.51
06/02/2014,6844.51,6874.38,6844.51,6864.1
06/03/2014,6864.1,6865.38,6817.96,6836.3
06/04/2014,6836.3,6840.6,6800.1,6818.63
06/05/2014,6818.63,6847,6795.27,6813.49
06/06/2014,6813.49,6862.91,6813.49,6858.21
06/09/2014,6858.21,6878.96,6857.7,6875
06/10/2014,6875,6875.24,6835.8,6873.55
06/11/2014,6873.55,6873.55,6825.24,6838.87
06/12/2014,6838.87,6853.18,6827.03,6843.11
06/13/2014,6843.11,6843.11,6758.15,6777.85
06/16/2014,6777.85,6779.4,6748.04,6754.64
06/17/2014,6754.64,6774.87,6736.11,6766.77
06/18/2014,6766.77,6799.59,6766.77,6778.56
06/19/2014,6778.56,6837.57,6778.56,6808.11
06/20/2014,6808.11,6840.62,6791.2,6825.2
06/23/2014,6825.2,6829.76,6785.83,6800.56
06/24/2014,6800.56,6824.45,6776.8,6787.07
06/25/2014,6787.07,6787.07,6716.35,6733.62
06/26/2014,6733.62,6753.25,6701.59,6735.12
06/27/2014,6735.12,6767.63,6735.12,6757.77
06/30/2014,6757.77,6777.11,6730.45,6743.94
07/01/2014,6743.94,6805.9,6743.94,6802.92
07/02/2014,6802.92,6829.49,6796.61,6816.37
07/03/2014,6816.37,6866.56,6815.45,6865.21
07/04/2014,6865.21,6875.31,6856.35,6866.05
07/07/2014,6866.05,6866.37,6817.6,6823.51
07/08/2014,6823.51,6831.02,6738.45,6738.45
07/09/2014,6738.45,6740.82,6692.77,6718.04
07/10/2014,6718.04,6724.8,6643.62,6672.37
07/11/2014,6672.37,6696.1,6663.67,6690.17
07/14/2014,6690.17,6760.73,6690.17,6746.14
07/15/2014,6746.14,6764,6709.15,6710.45
07/16/2014,6710.45,6792.55,6710.45,6784.67
07/17/2014,6784.67,6784.67,6727.71,6738.32
07/18/2014,6738.32,6749.89,6690.9,6749.45
07/21/2014,6749.45,6753.42,6715.78,6728.44
07/22/2014,6728.44,6801.84,6728.44,6795.34
07/23/2014,6795.34,6822.65,6773.11,6798.15
07/24/2014,6798.15,6821.46,6767.33,6821.46
07/25/2014,6821.46,6830.77,6780.65,6791.55
07/28/2014,6791.55,6809.61,6761.77,6788.07
07/29/2014,6788.07,6833.67,6784.04,6807.75
07/30/2014,6807.75,6815.29,6758.24,6773.44
07/31/2014,6773.44,6797.09,6716.29,6730.11
08/01/2014,6730.11,6730.11,6624.72,6679.18
08/04/2014,6679.18,6715.56,6669.93,6677.52
08/05/2014,6677.52,6713.52,6671.46,6682.48
08/06/2014,6682.48,6682.48,6588.43,6636.16
08/07/2014,6636.16,6649.05,6589.78,6597.37
08/08/2014,6597.37,6597.37,6528.73,6567.36
08/11/2014,6567.36,6645.83,6567.36,6632.82
08/12/2014,6632.82,6643.7,6612.52,6632.42
08/13/2014,6632.42,6664.34,6625.98,6656.68
08/14/2014,6656.68,6694.64,6641.81,6685.26
08/15/2014,6685.26,6742.82,6685.25,6689.08
08/18/2014,6689.08,6745.72,6689.08,6741.25
08/19/2014,6741.25,6782.9,6740.65,6779.31
08/20/2014,6779.31,6781.23,6739.76,6755.48
08/21/2014,6755.48,6780.73,6752.7,6777.66
08/22/2014,6777.66,6784.63,6746.37,6775.25
08/26/2014,6775.25,6827.32,6775.25,6822.76
08/27/2014,6822.76,6830.66,6813.24,6830.66
08/28/2014,6830.66,6831.19,6796.86,6805.8
08/29/2014,6805.8,6828.92,6782.63,6819.75
09/01/2014,6819.75,6825.31,6798.33,6825.31
09/02/2014,6825.31,6849.28,6812.31,6829.17
09/03/2014,6829.17,6898.62,6826.73,6873.58
09/04/2014,6873.58,6904.86,6866.25,6877.97
09/05/2014,6877.97,6884.96,6829.1,6855.1
09/08/2014,6855.1,6855.1,6773.78,6834.77
09/09/2014,6834.77,6846.18,6812.5,6829
09/10/2014,6829,6847.79,6800.04,6830.11
09/11/2014,6830.11,6857.54,6764.86,6799.62
09/12/2014,6799.62,6832.16,6799.39,6806.96
09/15/2014,6806.96,6813.87,6771.69,6804.21
09/16/2014,6804.21,6804.34,6748.09,6792.24
09/17/2014,6792.24,6816.89,6780.9,6780.9
09/18/2014,6780.9,6822.6,6769.58,6819.29
09/19/2014,6819.29,6876,6819.29,6837.92
09/22/2014,6837.92,6838.35,6766.89,6773.63
09/23/2014,6773.63,6777.27,6647.21,6676.08
09/24/2014,6676.08,6707.26,6651.98,6706.27
09/25/2014,6706.27,6726.4,6621.48,6639.71
09/26/2014,6639.71,6664,6615.12,6649.39
09/29/2014,6649.39,6653.94,6608.66,6646.6
09/30/2014,6646.6,6658.91,6601.62,6622.72
10/01/2014,6622.72,6622.81,6539.73,6557.52
10/02/2014,6557.52,6557.67,6446.39,6446.39
10/03/2014,6446.39,6542.87,6446.39,6527.91
10/06/2014,6527.91,6588.31,6527.91,6563.65
10/07/2014,6563.65,6563.84,6495.58,6495.58
10/08/2014,6495.58,6502.36,6453.81,6482.24
10/09/2014,6482.24,6544.21,6425.16,6431.85
10/10/2014,6431.85,6431.85,6328.39,6339.97
10/13/2014,6339.97,6387.36,6294.64,6366.24
10/14/2014,6366.24,6403.43,6304.27,6392.68
10/15/2014,6392.68,6404.96,6211.64,6211.64
10/16/2014,6211.64,6282.95,6072.68,6195.91
10/17/2014,6195.91,6312.97,6188.04,6310.29
10/20/2014,6310.29,6320.31,6238.6,6267.07
10/21/2014,6267.07,6372.33,6229.4,6372.33
10/22/2014,6372.33,6401.51,6341.39,6399.73
10/23/2014,6399.73,6430.32,6313.32,6419.15
10/24/2014,6419.15,6419.15,6372.43,6388.73
